transaction_amount,transaction_frequency,avg_transaction_size,num_counterparties,cross_border_ratio,cash_ratio,night_transaction_ratio,round_amount_ratio,account_age_months,num_accounts_linked,transaction_type,origin_country,account_type,industry,structuring_flag,rapid_movement_flag,dormant_reactivation,pep_connection,prior_sar_flag,geographic_dispersion,risk_label,timestamp
4927.125462159763,15,21389.030163356074,33,0.5706834092833037,0.5338158713652984,0.052998398833044726,0.20950766390860376,67,5,withdrawal,Saudi Arabia,charity,retail,0,0,0,0,0,18,clean,2023-12-21 04:00:00
22012.106376181328,15,414.620274506796,26,0.3603162846392685,0.41490123470290635,0.22557494038544296,0.020955432442776374,115,11,payment,Russia,business,real_estate,0,0,0,0,0,18,clean,2023-08-16 04:00:00
3106.169732191063,4,6340.28883355692,2,0.36286132500390433,0.31545996053809544,0.06965041339992432,0.004932794466440332,99,3,payment,Egypt,personal,real_estate,0,0,0,0,0,2,clean,2023-11-21 09:00:00
5866.317196788489,32,17690.332699420764,23,0.21715952423828225,0.43331077268562457,0.020650806952155862,0.032247090769218216,77,6,deposit,Saudi Arabia,business,construction,0,0,1,0,0,3,clean,2023-12-13 05:00:00
8312.168251047458,23,2438.310561139698,41,0.2942496213851871,0.24965188545909697,0.0010823558623458884,0.13201500005438233,113,7,exchange,Kuwait,charity,retail,0,0,0,0,0,7,clean,2023-07-10 02:00:00
10627.274439670478,55,5113.037984033154,22,0.26639412300629095,0.1758472677446958,0.04668151698552612,0.09582779681832024,67,6,deposit,Saudi Arabia,investment,finance,1,0,0,0,0,1,clean,2023-11-19 02:00:00
4164.188753544087,6,3136.390631371646,34,0.0892920808299338,0.1359936565913526,0.13789433207312685,0.13570364456906853,14,11,deposit,Offshore,charity,retail,0,0,0,0,0,2,suspicious,2023-01-20 08:00:00
1829.7490821620318,24,24316.456354573682,15,0.23900661556729058,0.4076653418198122,0.0034322142450911794,0.01649731699534388,34,2,payment,Offshore,personal,construction,0,0,0,0,0,18,clean,2023-07-13 16:00:00
14147.994861440347,20,13882.077139811972,10,0.2107292273575339,0.3214326261805599,0.07680927782987411,0.03989219804510943,45,2,exchange,Unknown,investment,real_estate,1,0,0,0,0,14,suspicious,2023-11-05 15:00:00
5108.450526548127,58,9875.497643084584,15,0.21642005292509806,0.2820109232072602,0.05703994038104339,0.1275315754193341,9,4,payment,Russia,investment,finance,0,0,0,0,1,5,suspicious,2023-08-15 10:00:00
13056.796024386655,37,7086.615735531763,42,0.547249386928301,0.07921996828247767,0.22726314125437527,0.5018116654122791,10,14,exchange,Offshore,personal,unknown,0,0,0,0,0,12,suspicious,2023-09-29 01:00:00
2514.971291560197,20,13744.732503846515,29,0.3787117287415269,0.24979442934507814,0.2682124622720628,0.03320462669548878,8,7,withdrawal,Egypt,personal,NGO,0,0,0,0,0,2,clean,2023-03-24 14:00:00
9841.820670427913,12,3984.1576522433243,23,0.5833880421474583,0.32526143827661813,0.3257784638161598,0.17614778415087684,29,8,payment,Offshore,charity,finance,0,1,0,0,0,10,suspicious,2023-12-11 13:00:00
11408.208721936167,33,4747.165643124076,17,0.4275510844694913,0.14817269196293192,0.19168421970283778,0.2845744894121791,61,5,deposit,Jordan,personal,NGO,1,0,0,0,0,13,clean,2023-10-08 14:00:00
798.2197718568199,28,10474.717555021118,9,0.31560135513143,0.42097465416109797,0.3648531561231238,0.2945027319077789,54,14,payment,Russia,investment,retail,0,1,0,0,0,14,suspicious,2023-05-07 03:00:00
6155.7540207063485,8,3542.2804767375014,36,0.23702370423108582,0.07901891783393851,0.12039226256903816,0.11932493123945447,39,10,transfer,Unknown,personal,finance,0,0,0,0,0,1,suspicious,2023-07-02 22:00:00
2165.2399024789743,1,528.2718156749262,9,0.09355459271904859,0.0804063506566468,0.17340503686789932,0.02498886133948312,33,1,transfer,Jordan,charity,retail,0,0,0,0,0,9,clean,2023-03-23 05:00:00
982.0838815878733,37,617.9396666175118,16,0.2371957867006162,0.2805694368148667,0.3040002372845282,0.12893138453859382,23,14,transfer,Egypt,business,finance,0,0,0,0,0,1,clean,2023-05-06 15:00:00
69018.01967092986,22,980.6213040225445,36,0.2381574409369454,0.08265628326612952,0.015862744358556842,0.10814453866255587,72,9,deposit,Iran,business,retail,0,0,0,0,0,9,suspicious,2023-05-04 12:00:00
5836.950337791303,6,16302.179754485405,48,0.3887193407943008,0.16561161121408327,0.037660398892284716,0.06268340858572251,40,13,deposit,Offshore,charity,NGO,1,0,1,0,0,11,suspicious,2023-04-09 15:00:00
24901.059206548478,21,5112.70339129672,33,0.27476277477775934,0.13407339849846134,0.5560895617616571,0.004611354628771478,102,8,transfer,Unknown,investment,real_estate,0,0,0,0,0,7,suspicious,2023-07-19 11:00:00
4408.332514401021,32,9982.906274264393,31,0.07494848643164599,0.28281278915789865,0.2716854220311941,0.3109715679677114,23,1,deposit,UAE,business,real_estate,0,0,0,0,0,1,clean,2023-05-03 12:00:00
17162.12026530527,35,3992.617074718848,6,0.5244303034975125,0.044095497234737574,0.11862673762460034,0.004580395876430137,59,9,deposit,Kuwait,charity,retail,0,0,0,1,0,1,suspicious,2023-04-12 15:00:00
21420.993342423128,15,2394.9171623190414,10,0.017684521390555517,0.1920562202309613,0.06144786658232168,0.09642337755301306,50,5,deposit,Saudi Arabia,business,retail,0,0,0,0,0,9,clean,2023-03-09 00:00:00
13581.698912537096,5,3411.779817476536,16,0.427297983792294,0.45800616378938536,0.05309999839781838,0.02646926084034504,100,14,transfer,Kuwait,investment,unknown,0,0,0,1,0,15,suspicious,2023-01-29 04:00:00
9567.849660679076,56,12646.117389046203,4,0.19598488052173257,0.5326061676151987,0.15939761503201,0.08337616720120083,64,8,withdrawal,UAE,investment,retail,0,1,0,0,0,16,suspicious,2023-01-30 21:00:00
7961.367202580666,46,7851.246020582703,22,0.5510786365892353,0.10753192680503194,0.21564982777369793,0.20585539242178985,56,10,withdrawal,Unknown,investment,construction,0,0,0,0,0,3,suspicious,2023-12-07 22:00:00
6435.649525559622,50,22198.621649769644,13,0.18501098363461563,0.08330041013163901,0.06254697545803853,0.17926600953717378,43,10,exchange,Jordan,personal,NGO,0,0,0,0,0,3,clean,2023-06-16 03:00:00
39788.34072331171,48,9108.097132354374,16,0.19765247293061022,0.2787014090449745,0.003908682791883211,0.074981578136319,84,12,payment,Kuwait,investment,retail,0,0,0,0,1,14,suspicious,2023-10-25 06:00:00
26634.10606712697,6,6755.140471678547,29,0.19327038782484643,0.17384060332877602,0.025643031754610062,0.3457938171977936,58,2,withdrawal,Iran,investment,real_estate,0,0,0,0,0,5,clean,2023-10-05 19:00:00
50297.645841235375,25,7536.890026726891,6,0.10651836267262905,0.03219752116947498,0.38100076190336946,0.12036795380640422,112,7,exchange,Egypt,investment,finance,0,0,0,0,0,17,clean,2023-08-21 18:00:00
1990.9281275415833,56,22829.895932858784,26,0.3412863492955961,0.19638120608441667,0.06820830583993148,0.1711232632416934,12,9,withdrawal,Jordan,business,real_estate,0,0,0,1,0,10,suspicious,2023-04-16 11:00:00
19688.270451907614,46,12416.937889039791,11,0.22759080133553602,0.40671661471645115,0.20929505986363556,0.0051090451252271685,36,7,transfer,Unknown,charity,construction,0,0,0,0,0,16,suspicious,2023-07-15 15:00:00
41791.90897891861,59,194.67955889359087,24,0.16725119383413642,0.07802160126404542,0.4820085908687834,0.07994323460105668,73,9,exchange,Jordan,charity,finance,0,0,0,0,0,18,suspicious,2023-06-15 15:00:00
2999.3371455119654,56,6110.955735310901,29,0.3574195759479862,0.26806389721094376,0.21269627773984692,0.21451332084507915,97,4,transfer,Egypt,investment,real_estate,0,0,0,0,0,13,clean,2023-08-27 05:00:00
1032.154762087453,40,9326.69865781278,3,0.4600899890488855,0.41102801369020736,0.040384993269676844,0.24211848351249374,6,5,transfer,Jordan,business,retail,0,0,0,0,0,18,clean,2023-11-07 11:00:00
20270.89729782933,29,11048.814237538285,10,0.20491693772307745,0.3296349347028035,0.18724586109912603,0.06517059433078123,32,7,exchange,Russia,charity,NGO,1,0,0,0,0,17,suspicious,2023-09-30 22:00:00
12816.407162980046,7,1917.661043986153,1,0.12006405910052106,0.3981336333938475,0.08682255817255544,0.11619359071058753,65,1,exchange,UAE,business,retail,0,0,0,0,0,4,clean,2023-02-13 18:00:00
27661.157119822168,40,16149.924262140974,43,0.18478701943532344,0.4419370500676894,0.1355179152965456,0.3867510181568468,60,2,withdrawal,Saudi Arabia,charity,finance,1,0,0,0,0,4,clean,2023-11-25 05:00:00
2258.373696212889,13,24960.05717685181,26,0.2792213419297712,0.16479678085714156,0.06885641966436144,0.18001031647237206,54,2,withdrawal,Offshore,personal,NGO,0,0,1,0,1,15,suspicious,2023-06-14 17:00:00
23790.751665478023,38,2160.9935406364743,12,0.14898317376211032,0.4215746578230853,0.20040727155855026,0.023184847496343253,116,10,payment,Russia,investment,unknown,0,0,0,0,0,4,clean,2023-02-10 17:00:00
3377.696596005344,18,17138.400365205653,14,0.25493194568047833,0.27716658814643924,0.08555395586990605,0.30519779842429395,24,9,withdrawal,Russia,business,construction,0,0,0,0,0,13,clean,2023-01-30 01:00:00
2680.72798448277,2,816.0736562672297,25,0.45772923982615393,0.09026089221636006,0.15585088321131751,0.2840822369470397,29,3,exchange,Jordan,business,real_estate,0,0,0,0,0,18,clean,2023-01-21 04:00:00
2691.6698483992604,8,458.54884868946675,8,0.37300603948280137,0.3900260701849354,0.3259660399002732,0.2628934419265718,8,9,withdrawal,Jordan,personal,real_estate,1,0,0,0,0,6,clean,2023-09-04 15:00:00
25276.54923846013,11,1106.962250423652,43,0.241933614254779,0.5282817312338072,0.28905871946042394,0.44680248096255665,13,1,exchange,Saudi Arabia,charity,construction,0,0,0,0,0,5,clean,2023-12-17 18:00:00
16413.204585239535,33,475.80143689627573,4,0.19434148790406403,0.18184490790257854,0.03896478809188499,0.13684338881704564,63,11,payment,Saudi Arabia,business,real_estate,0,0,0,0,0,1,clean,2023-08-06 00:00:00
11105.639345190666,54,14915.272916573284,28,0.22538161838423265,0.3279693358511139,0.30677702080529357,0.39917909902010623,25,3,exchange,Saudi Arabia,investment,finance,0,0,1,0,0,6,clean,2023-06-02 17:00:00
6666.921025171022,38,486.9234343611399,7,0.2747923642762847,0.5200599299834395,0.07264922824432904,0.11171316178265236,119,10,payment,Unknown,personal,unknown,0,0,0,0,0,2,clean,2023-05-30 03:00:00
31458.040009414988,48,2535.944492327691,10,0.17965687441951214,0.36435506496879466,0.05595550887868151,0.07085495158884729,29,2,payment,Unknown,investment,finance,0,0,0,1,0,5,suspicious,2023-10-24 10:00:00
7474.691245461674,27,876.3437196610404,36,0.14543779363131645,0.26492371926833946,0.05795314463679389,0.06381900881552068,59,2,payment,Egypt,charity,unknown,1,0,0,0,0,16,suspicious,2023-05-19 10:00:00
25441.239942721044,20,2801.2503079308435,2,0.14975303248587163,0.1345579153842902,0.08601718155935789,0.07434385259044932,61,1,transfer,UAE,investment,NGO,0,0,0,0,0,4,clean,2023-11-07 05:00:00
8674.123216708205,12,759.4053447955109,26,0.3113788768868935,0.39492557297495284,0.05907776410376713,0.06280522881966528,88,6,deposit,Unknown,personal,retail,0,0,0,0,1,13,suspicious,2023-10-25 20:00:00
7096.793487266057,43,8821.040812065641,14,0.17980173862363585,0.11911990777660333,0.254979996245562,0.09194550259378909,91,5,exchange,Saudi Arabia,personal,unknown,0,0,0,0,0,7,clean,2023-03-30 12:00:00
9317.415898494039,31,1144.7465925137953,16,0.47443769691309307,0.08039029562458257,0.0678847577547654,0.07803174443863496,115,14,withdrawal,Kuwait,business,unknown,0,0,0,0,0,9,clean,2023-10-12 12:00:00
5379.679131459631,27,15276.02004077547,43,0.23556579929859725,0.4166892485186686,0.06539602790747882,0.09601885021188965,26,12,deposit,Egypt,investment,unknown,0,1,0,0,0,1,suspicious,2023-10-25 04:00:00
20651.65969405409,32,13594.509316182344,42,0.37713332225068996,0.20221085859780177,0.36135110689738764,0.47260950275208685,84,5,deposit,Egypt,investment,real_estate,0,0,1,0,0,5,clean,2023-05-24 03:00:00
10479.04223543394,10,110.04692037694373,17,0.2049967441940197,0.11101931833465582,0.13026997763711728,0.050438727177707414,68,11,transfer,Offshore,charity,unknown,0,0,0,0,0,11,clean,2023-04-11 13:00:00
3963.6379649559785,3,18085.89310727455,46,0.38871998085777226,0.24386931400489262,0.05501253947499073,7.055283845527465e-05,22,9,exchange,Egypt,business,construction,0,0,0,0,0,17,clean,2023-03-08 10:00:00
34475.09774325875,45,234.97172828588228,22,0.2510035520791301,0.036634364614981464,0.28362579108918384,0.001515151209332161,7,6,exchange,Unknown,charity,retail,0,0,1,0,0,13,suspicious,2023-02-21 10:00:00
7264.97613538067,27,2191.767054844076,4,0.09525520581795448,0.20850832019290633,0.037680921216874094,0.024654704849070466,57,9,withdrawal,Offshore,charity,retail,0,0,0,0,1,2,suspicious,2023-03-30 15:00:00
11764.235732666451,35,263.40219491731995,19,0.11750358289075634,0.191258363509934,0.029264688742681497,0.02708611500388388,62,4,transfer,UAE,personal,real_estate,0,0,0,1,0,16,clean,2023-06-29 05:00:00
35542.4341306444,31,3273.8995599303494,2,0.2772455747006247,0.3120604137451832,0.026086871078899593,0.03904832044199764,118,7,deposit,Kuwait,personal,finance,0,1,0,0,0,19,clean,2023-02-25 01:00:00
14681.98955785996,15,5770.176434702564,39,0.17180890384949818,0.5155389840218327,0.006254032121216581,0.000897214707415448,18,13,exchange,Kuwait,business,construction,0,1,0,0,0,9,suspicious,2023-04-25 19:00:00
1864.7192378666964,16,12742.411317309377,9,0.051192827503842235,0.24435735536850592,0.19096587331264683,0.37460282195048034,10,11,transfer,Saudi Arabia,charity,finance,1,0,0,0,0,4,clean,2023-08-29 15:00:00
42159.250258983135,13,3299.694832420485,19,0.23842844222876008,0.3087550918573229,0.03928432315352604,0.05554446012497309,31,4,payment,Russia,investment,unknown,0,0,0,1,0,18,suspicious,2023-01-07 07:00:00
14821.153934022394,49,9779.539235091515,16,0.7356938824172977,0.329671563091605,0.05850053071070036,0.046298828500317406,26,1,exchange,Russia,investment,finance,0,0,0,0,1,10,high_risk,2023-09-04 16:00:00
6117.394733269641,35,1661.1588038255186,25,0.3446936748519134,0.21866786233298066,0.20355616936969334,0.012822451996287138,55,4,deposit,Russia,personal,construction,0,1,0,0,0,15,suspicious,2023-03-09 09:00:00
2249.652309246387,52,11109.528463047622,48,0.127254045138601,0.13447362609112923,0.015230065556101678,0.20754662587009348,111,2,payment,Russia,charity,real_estate,0,0,0,0,0,13,suspicious,2023-02-16 15:00:00
23700.020935204004,11,2153.4643783864685,18,0.4611456899657432,0.20540430970776863,0.12357656220462818,0.0706719766155258,109,5,payment,Iran,personal,real_estate,0,0,0,0,0,16,clean,2023-06-30 12:00:00
14516.632613442785,59,1239.6257363347793,23,0.47130970328355715,0.16772437543333057,0.198290705059929,0.4930299023493578,90,11,payment,Egypt,personal,unknown,1,0,1,0,0,10,suspicious,2023-12-03 15:00:00
11436.207870735423,21,1640.5515881110045,21,0.27954511209525856,0.11188465419372677,0.2631369496142492,0.12370914083566628,25,2,deposit,Russia,business,construction,0,0,1,0,0,4,clean,2023-10-12 05:00:00
33649.54995804668,51,1607.7609602376247,11,0.27208385710156757,0.2104548116618902,0.028233876407564834,0.1275029674255069,52,13,transfer,Offshore,charity,real_estate,0,0,0,0,0,16,suspicious,2023-05-03 08:00:00
23309.850205441082,54,5753.6770694113575,39,0.1096782394313307,0.49352356725104185,0.21553440505342453,0.018456202874978164,18,2,exchange,UAE,personal,unknown,0,0,0,0,0,11,clean,2023-05-14 09:00:00
2467.369801895113,11,14904.200689812325,41,0.1371812301336208,0.3181077324412309,0.196361298301629,0.05477645916771769,24,12,transfer,Offshore,charity,finance,1,1,0,0,0,2,high_risk,2023-04-09 05:00:00
5603.4382709370075,30,663.6194952637003,4,0.4101418308682222,0.2526448840443171,0.3711586558870654,0.004093885666574562,118,11,deposit,Jordan,charity,construction,0,0,0,0,0,12,clean,2023-04-18 04:00:00
4285.044278232569,48,9819.468779493885,25,0.27909489287860323,0.24106021724247714,0.0001449210153978632,0.04141354893521879,108,14,withdrawal,Offshore,charity,real_estate,0,0,0,0,0,8,suspicious,2023-12-08 17:00:00
20435.520928026173,53,8498.546672521232,32,0.46287389837859716,0.2455081955193409,0.047004454102502265,0.19912272149139132,15,12,exchange,Offshore,investment,construction,1,1,1,0,1,13,high_risk,2023-05-29 17:00:00
511.61309786756897,35,16478.363292519014,30,0.06811675300622808,0.09402049114322998,0.28060140697266356,0.23598730613184576,8,4,exchange,Kuwait,personal,real_estate,0,0,0,0,0,2,clean,2023-05-26 04:00:00
12655.703345792144,22,2239.272861676317,45,0.3181871574188498,0.1675177498022193,0.010760021684104287,0.03504702346473593,43,7,withdrawal,Kuwait,charity,NGO,1,1,0,0,0,2,suspicious,2023-11-16 11:00:00
21561.205737896682,38,4784.294110164906,26,0.1427074329416523,0.5254662408321993,0.47245621373807,0.07453659528817712,89,13,payment,Unknown,business,real_estate,0,0,0,0,0,4,suspicious,2023-07-18 20:00:00
31405.01016578907,31,20810.88099751693,36,0.42470814015575725,0.2838337529409274,0.07941252915264342,0.10943251776758027,99,3,exchange,UAE,business,construction,0,0,0,0,0,18,clean,2023-06-16 11:00:00
6280.11890317639,14,8630.32317799675,34,0.18747246624360286,0.4848665693057165,0.023665992926606764,0.16210970343727288,24,11,exchange,Iran,personal,real_estate,1,0,0,0,0,3,suspicious,2023-03-17 18:00:00
25827.119453115047,24,3938.2348955018147,9,0.02842536315242263,0.5962277006440839,0.1544996651772779,0.030516205548128793,110,12,exchange,Iran,business,finance,0,1,0,1,0,7,suspicious,2023-05-16 22:00:00
1758.65827648166,50,1127.094520726986,12,0.3144921084794702,0.1580734674083695,0.12294554176430278,0.030224294299334657,104,7,deposit,Jordan,investment,unknown,0,0,0,0,0,6,clean,2023-01-01 00:00:00
28106.159358175315,49,2435.7509016351487,2,0.32817031745183145,0.3899227757726791,0.17627597272819231,0.11649549641896466,117,11,withdrawal,UAE,business,NGO,0,0,0,0,0,1,clean,2023-01-27 04:00:00
2045.6944579210626,32,6963.19005939682,38,0.6535021069625078,0.14329104681287028,0.18107252063811527,0.040133860931138465,102,9,exchange,Russia,personal,retail,0,0,0,0,0,9,suspicious,2023-06-30 06:00:00
7594.719468147965,36,10131.551553478332,5,0.30057359651654475,0.24477526626571924,0.08084996113012696,0.1384092373628699,85,3,withdrawal,Russia,charity,construction,0,0,0,0,0,12,clean,2023-12-29 18:00:00
23940.08044989735,32,1062.9672804037912,5,0.04777631449471995,0.4706628046998629,0.19163645546221306,0.04539149532559879,118,4,payment,UAE,investment,construction,0,0,0,0,0,7,clean,2023-10-27 03:00:00
2436.3268488062427,55,7322.275108141335,22,0.47458101238084877,0.5318443649866543,0.2420992072737062,0.05301903896947621,65,1,exchange,Jordan,personal,unknown,0,0,0,0,1,1,suspicious,2023-04-25 13:00:00
3905.895336671264,15,6394.308965612858,5,0.2119473025938957,0.2977106115485597,0.018410699217780213,0.1495744079070605,26,7,transfer,Saudi Arabia,personal,finance,0,0,1,0,0,4,clean,2023-02-01 20:00:00
19215.64646467358,43,5771.639886459922,4,0.1560687623173739,0.34817030595810144,0.01307838275259137,0.011762078708307654,74,1,transfer,Unknown,business,retail,0,0,0,0,0,6,suspicious,2023-08-19 02:00:00
19096.44257987542,58,9372.641713618696,9,0.3754710239687405,0.0841791037610808,0.04711579296300758,0.003951468206999731,26,13,transfer,Saudi Arabia,personal,finance,0,0,1,0,0,16,suspicious,2023-07-11 15:00:00
15372.663131060863,35,14534.137129661716,29,0.2534853003520312,0.651886337535186,0.08269559211345603,0.09518833573552991,66,12,transfer,Offshore,charity,construction,0,1,0,0,0,15,high_risk,2023-03-10 01:00:00
17760.025636314254,3,3120.550137249907,22,0.19464470594497313,0.43766701706280176,0.06958158494686648,0.18401373140889113,40,3,deposit,Russia,personal,retail,0,0,0,0,0,3,clean,2023-01-28 13:00:00
11737.036517934572,16,17586.679236160042,27,0.18299127087537245,0.08728764497067583,0.0877226004019724,0.17841811593696663,14,14,payment,Russia,personal,real_estate,0,0,0,0,1,18,suspicious,2023-07-29 12:00:00
4351.255488891149,5,1400.863780072697,10,0.1252159663939391,0.29686022746887625,0.015377556789447274,0.06714444890151236,33,9,exchange,UAE,charity,NGO,1,0,1,0,0,19,suspicious,2023-11-28 22:00:00
6362.747906898951,21,1519.835579485201,16,0.528630429056909,0.1659724960150764,0.11337868741482011,0.21817030326857406,57,12,payment,Iran,personal,construction,0,1,0,0,0,13,suspicious,2023-08-01 06:00:00
3006.0191177479774,10,2482.38929405224,42,0.1775103180684654,0.4678121397843256,0.15782943665084642,0.21961235202441629,39,5,transfer,Kuwait,charity,finance,0,0,0,0,0,14,clean,2023-06-11 04:00:00
35863.14208985477,19,1018.403286170257,42,0.4630452550928736,0.2981855721753887,0.13842353423696194,0.0020749970732606257,1,10,payment,Egypt,charity,unknown,0,0,0,0,0,14,suspicious,2023-01-12 19:00:00
13134.135819548977,25,2094.2354208452266,10,0.5012707004246917,0.0050768217004300824,0.27842630239635313,0.1052069028709038,94,10,payment,Jordan,business,real_estate,0,0,0,0,0,8,clean,2023-06-20 01:00:00
7683.684892185335,4,900.0815585035228,6,0.3334659053244904,0.1671499841606914,0.03937630619520005,0.16796010864357103,37,11,deposit,Unknown,personal,retail,0,1,0,0,0,11,suspicious,2023-10-06 20:00:00
9298.61259481745,29,13796.654234439957,49,0.15194116146214762,0.23992592832701176,0.05865334340567826,0.09813628422710019,18,2,transfer,Offshore,investment,construction,0,1,0,0,0,12,suspicious,2023-03-03 03:00:00
44142.35605495817,19,1196.99808907149,5,0.18348012115355927,0.37431311967002406,0.22696013731575132,0.08391562939498272,30,9,withdrawal,Russia,investment,unknown,0,0,0,0,0,1,clean,2023-12-22 14:00:00
2497.04325192751,43,11004.340794081361,6,0.43859933060381395,0.32032692519999273,0.25995926625990096,0.06442226684137063,27,6,payment,Egypt,charity,unknown,0,0,0,0,0,9,clean,2023-04-28 01:00:00
13236.66913662831,2,392.7981872193998,47,0.059931164902344285,0.14184656149515545,0.02983780339798736,0.3039501781034892,60,9,payment,UAE,personal,finance,0,0,0,0,0,14,clean,2023-05-29 13:00:00
10574.91661189766,10,23732.546065908897,25,0.040302221028054815,0.11904779537601516,0.0031904252292977928,0.34603506098573894,49,12,transfer,Jordan,business,NGO,0,1,0,0,1,14,suspicious,2023-04-15 21:00:00
14180.16477004609,43,9935.061443449707,4,0.12645117810239098,0.34575489067892096,0.03304526117504467,0.0020404588073423455,113,11,deposit,UAE,business,unknown,0,0,0,0,0,13,clean,2023-09-10 04:00:00
274.14270609745853,25,100.0,40,0.4224194086988315,0.4114466695179198,0.13995685774254146,0.2743584690123391,30,14,exchange,Saudi Arabia,business,finance,0,0,0,0,0,12,clean,2023-05-31 20:00:00
30850.402838110447,20,11546.524869959452,48,0.6391543571916729,0.25378299530928194,0.08649999526324448,0.13654285537527966,45,4,transfer,UAE,charity,retail,0,0,1,0,0,12,clean,2023-04-03 14:00:00
40349.82805036878,48,5773.721844295855,32,0.32767886809914154,0.6871585039369968,0.08416157175161398,0.06709696900357613,117,6,exchange,Offshore,business,construction,0,0,0,0,0,7,suspicious,2023-09-28 02:00:00
12490.731959150966,19,12089.970388521813,35,0.5340361752102806,0.45418314582302355,0.12495417510791712,0.13950222004386828,100,12,withdrawal,UAE,investment,retail,0,0,0,0,0,2,clean,2023-05-06 15:00:00
17893.061107889374,23,5913.475489056286,10,0.3164869631955288,0.5525965925473855,0.12229736992818425,0.0039003782419793323,21,7,exchange,Jordan,personal,NGO,0,0,0,0,0,11,clean,2023-01-19 13:00:00
38362.04036768439,24,8196.017073722056,34,0.47512610611829637,0.5122434161346602,0.10475573799233391,0.07608952369757803,54,11,payment,Egypt,personal,finance,0,0,0,0,0,16,clean,2023-05-21 16:00:00
18425.961800887773,11,12346.64206156063,36,0.21411320214797044,0.0879060805691311,0.030270350913400707,0.19042074751523916,16,14,deposit,Kuwait,investment,retail,0,1,0,0,1,13,high_risk,2023-06-10 11:00:00
2482.6576368618257,46,4155.003954223303,6,0.3589741663408477,0.5164678318013971,0.031853958070842715,0.13660640354036746,81,6,withdrawal,Jordan,charity,construction,0,1,0,0,0,18,suspicious,2023-12-09 20:00:00
12880.532247788404,34,100.0,43,0.4000690993666633,0.6170955133915356,0.08107525661634306,0.22072222343998157,18,4,deposit,Kuwait,personal,construction,0,0,1,0,0,19,suspicious,2023-12-09 10:00:00
13998.312855510225,55,15174.106838297692,46,0.17719021142112729,0.23772106947544178,0.14233463396696128,0.2920654798134418,34,8,deposit,Iran,charity,unknown,0,0,0,0,0,11,suspicious,2023-04-18 10:00:00
8278.117558842318,28,3835.7832146195606,16,0.1251503881670946,0.3515489969068776,0.030324424520466978,0.0161189479310202,21,6,exchange,Iran,business,NGO,0,0,0,0,1,1,suspicious,2023-05-10 13:00:00
20002.35455825088,5,5482.110306773603,19,0.28024628605465357,0.5013864434814679,0.03632221318555579,0.11783701256953379,76,2,deposit,Kuwait,charity,finance,1,0,0,0,0,13,clean,2023-04-25 02:00:00
40855.15328643712,59,100.0,34,0.0700558885418513,0.3428234718087989,0.01755466724985173,0.24145669814801066,31,13,withdrawal,Russia,investment,retail,0,0,0,0,0,8,suspicious,2023-03-08 20:00:00
38968.14319581176,5,5419.639764358178,25,0.2502506688189201,0.319712308348068,0.0004781148774560193,0.002971845625020454,10,12,deposit,Russia,charity,unknown,0,0,0,0,0,14,suspicious,2023-01-10 22:00:00
8990.464444554265,51,34433.06249444006,31,0.42334129177139446,0.09770754918184164,0.017279903274649223,0.10505218274278696,105,6,withdrawal,Offshore,personal,unknown,0,1,0,0,0,14,suspicious,2023-06-10 10:00:00
1802.6805682767629,21,2608.8074414327775,49,0.6058116159194468,0.11461059775100162,0.009467615288827254,0.10780826722287054,119,1,payment,Saudi Arabia,personal,retail,0,0,0,0,0,16,clean,2023-03-03 17:00:00
62837.609836810596,12,4025.747326563443,41,0.15171407389464947,0.1699665542061671,0.06301179254211788,0.08005149490674862,4,9,payment,Kuwait,business,finance,1,1,0,1,0,19,high_risk,2023-03-22 11:00:00
27385.771662276642,50,9297.274321787918,17,0.44575651028706975,0.3221459176867392,0.007789334317741715,0.05020408951685125,15,10,exchange,Iran,personal,finance,1,0,0,0,0,7,suspicious,2023-08-10 14:00:00
1997.1893957559507,4,13490.278117742246,47,0.06002237809666997,0.3393645904282165,0.07748752003679743,0.24564285475785355,53,12,transfer,Unknown,investment,NGO,0,1,0,0,0,6,suspicious,2023-01-01 15:00:00
38044.61911444914,54,4321.920461116973,30,0.6244661644440432,0.31020089674615237,0.08848764447900721,0.027323047561079183,59,7,payment,Russia,investment,construction,0,0,0,0,0,9,suspicious,2023-12-30 12:00:00
30591.35896840295,49,2964.6711882871514,39,0.1552136263796822,0.013860528377363622,0.06858340557177729,0.20987448328911132,55,8,transfer,Russia,personal,finance,0,0,0,0,0,18,suspicious,2023-07-13 19:00:00
10973.270789529739,42,22222.521248345525,31,0.40153694804736934,0.3014566453007238,0.069801237847438,0.4161160117996157,62,12,withdrawal,Saudi Arabia,personal,unknown,0,0,1,0,0,6,clean,2023-05-17 17:00:00
13420.706802436123,20,9044.41495785011,19,0.11918930762973687,0.2063935278857108,0.15562586287174157,0.13744755136388415,42,11,transfer,Unknown,personal,construction,0,1,1,0,0,17,suspicious,2023-03-10 05:00:00
7637.472651135204,38,1013.7746840792579,35,0.18249768128181607,0.2611059981230307,0.21244691971948226,0.1951051471541461,105,4,deposit,Kuwait,personal,real_estate,1,0,0,0,0,4,clean,2023-09-15 01:00:00
